69;68;0;1;2;3;0;1;1;0;IntRefGloVis
70;69;0;0;3;0;0;1;2;1;SenAtiGloVis
71;70;2;0;4;0;0;0;1;1;SenAtiSeqVis
72;71;2;0;0;4;0;1;2;0;SenRefGloVis
73;72;0;1;4;1;2;0;0;1;IntAtiSeqVer
74;73;2;0;0;3;1;0;1;1;SenRefSeqVis
75;74;0;1;2;1;2;0;1;1;IntAtiSeqVer
76;75;1;1;4;2;1;1;0;1;SenAtiSeqVer
77;76;1;1;3;2;0;1;2;1;IntAtiGloVis
78;77;0;1;1;3;1;0;2;1;IntRefSeqVis
79;78;0;1;1;0;0;1;2;0;IntAtiGloVis
80;79;0;1;3;3;1;1;1;0;IntAtiSeqVis
81;80;0;1;1;1;0;0;1;2;IntRefGloVer
82;81;1;1;2;4;0;1;0;0;IntRefGloVer
83;82;1;0;2;2;0;0;1;2;SenAtiSeqVer
84;83;2;0;0;1;0;0;0;2;SenRefGloVer
85;84;2;0;4;1;0;1;2;1;SenAtiGloVis
86;85;0;1;0;4;0;1;2;1;IntRefGloVis
87;86;1;0;4;1;0;0;0;2;SenAtiSeqVer
88;87;2;0;4;2;0;1;1;0;SenAtiGloVis
89;88;0;0;1;3;0;0;1;1;SenRefSeqVis
90;89;1;1;1;4;0;1;0;0;SenRefGloVis
91;90;0;1;4;2;0;1;1;1;IntAtiGloVer
92;91;1;1;1;3;0;1;2;0;IntRefGloVis
93;92;0;1;1;1;1;0;2;0;IntRefSeqVis
94;93;1;0;3;3;1;0;0;2;SenRefSeqVer
95;94;0;1;1;0;0;1;1;2;IntAtiGloVer
96;95;0;1;4;0;1;0;2;1;IntAtiSeqVis
97;96;0;0;4;2;0;1;2;1;IntAtiGloVis
98;97;0;1;4;0;1;1;1;1;IntAtiSeqVis
99;98;0;1;0;2;0;1;1;1;IntRefGloVis
100;99;1;0;4;0;2;0;1;1;SenAtiSeqVer
101;100;1;1;1;1;1;1;1;0;IntRefGloVis
102;101;0;1;3;1;2;0;2;0;IntAtiSeqVis
103;102;1;0;2;4;1;1;1;0;SenRefGloVis
104;103;0;1;4;1;0;0;2;1;IntAtiGloVis
105;104;0;1;0;4;0;1;0;0;IntRefGloVer
106;105;0;0;2;4;0;0;2;0;SenRefSeqVis
107;106;1;1;4;1;0;0;1;2;SenAtiSeqVer
108;107;0;1;0;2;2;0;2;0;IntRefSeqVis
109;108;1;1;3;0;1;1;0;2;IntAtiGloVer
110;109;0;0;3;3;1;0;2;1;SenAtiSeqVis
111;110;0;1;1;3;0;1;1;1;IntRefGloVis
112;111;0;1;4;2;1;0;2;0;IntAtiSeqVis
113;112;1;0;2;0;0;1;1;2;SenAtiGloVer
114;113;0;0;0;2;1;1;1;2;IntRefGloVer
115;114;0;0;1;1;1;1;1;2;SenAtiSeqVer
116;115;2;0;2;4;2;0;0;1;SenRefSeqVer
117;116;0;0;4;2;0;1;0;1;SenAtiGloVer
118;117;0;1;4;0;0;0;2;1;IntAtiGloVis
119;118;0;1;3;0;0;0;2;0;IntAtiGloVis
120;119;0;1;0;2;2;0;2;1;IntRefSeqVis
121;120;0;1;4;2;1;0;0;0;IntAtiSeqVer
122;121;0;1;2;3;1;0;0;2;IntRefSeqVer
123;122;0;0;3;2;2;0;1;1;SenAtiSeqVis
124;123;0;1;2;3;1;1;0;1;IntRefGloVer
125;124;2;0;3;2;0;1;2;0;SenAtiGloVis
126;125;0;1;3;0;1;1;0;2;IntAtiSeqVer
127;126;0;1;0;2;0;0;2;1;IntRefSeqVis
128;127;1;0;4;1;1;0;2;1;SenAtiSeqVis
129;128;1;1;2;0;1;0;2;1;SenAtiSeqVis
130;129;1;0;0;4;0;1;2;1;SenRefGloVis
131;130;1;1;1;0;0;0;2;1;SenAtiSeqVis
132;131;1;1;0;2;2;0;1;0;SenRefSeqVis
133;132;0;1;1;0;1;1;0;0;IntAtiGloVer
134;133;0;1;0;2;0;1;2;0;IntRefGloVis
135;134;1;1;3;3;2;0;0;1;IntRefSeqVer
136;135;0;0;1;0;1;1;2;1;IntAtiGloVis
137;136;1;1;3;0;0;0;0;0;IntAtiGloVer
138;137;1;0;4;1;0;1;1;0;SenAtiGloVis
139;138;2;0;3;3;2;0;0;1;SenAtiSeqVer
140;139;1;0;2;0;2;0;2;0;SenAtiSeqVis
141;140;1;0;4;0;0;1;0;2;SenAtiGloVer
142;141;1;0;1;1;1;1;0;1;SenAtiSeqVer
143;142;1;0;4;0;1;1;0;1;SenAtiGloVer
144;143;0;1;1;4;1;1;0;0;IntRefSeqVis
145;144;0;0;3;0;0;1;0;1;IntAtiGloVer
146;145;1;0;2;0;1;1;0;2;SenAtiSeqVer
147;146;0;1;4;1;2;0;2;1;IntAtiSeqVis
148;147;0;1;4;1;1;0;1;1;IntAtiSeqVis
149;148;1;1;4;0;0;1;0;1;SenAtiGloVer
150;149;0;1;3;3;1;1;1;1;IntAtiSeqVis
151;150;1;1;4;0;0;0;0;1;IntAtiGloVer
152;151;0;1;3;3;1;1;1;0;IntRefGloVis
153;152;0;1;4;0;1;1;0;2;IntAtiGloVer
154;153;1;0;4;2;2;0;0;1;SenAtiSeqVer
155;154;0;0;0;1;0;1;1;0;IntRefGloVis
156;155;0;0;3;2;0;1;2;0;SenAtiGloVis
157;156;1;1;4;1;0;0;0;1;IntAtiGloVer
158;157;2;0;0;2;2;0;0;2;SenRefSeqVer
159;158;1;1;2;1;0;1;1;0;IntAtiGloVis
160;159;0;1;2;1;0;1;0;0;IntAtiGloVis
161;160;0;1;2;0;1;1;1;1;IntAtiSeqVis
162;161;1;1;0;4;0;0;1;1;IntRefGloVer
163;162;0;1;1;0;1;1;0;1;IntAtiSeqVer
164;163;0;0;2;1;1;1;1;0;IntAtiGloVis
165;164;1;1;2;1;2;0;1;1;SenAtiSeqVis
166;165;1;1;0;4;1;0;0;0;IntRefSeqVer
167;166;0;0;1;2;0;0;1;0;IntRefGloVis
168;167;1;1;2;2;1;1;0;1;IntRefGloVer
169;168;1;0;2;1;0;0;2;1;SenAtiSeqVis
170;169;0;1;0;0;0;1;0;0;IntAtiGloVis
171;170;1;1;4;0;0;0;0;2;IntAtiGloVer
172;171;2;0;2;3;0;0;1;1;SenRefGloVer
173;172;1;0;2;4;1;1;1;0;SenRefSeqVis
174;173;0;1;0;2;0;1;2;1;IntRefGloVis
175;174;1;1;4;2;0;1;2;0;IntAtiGloVis
176;175;0;1;1;0;1;0;0;1;IntAtiSeqVer
177;176;1;1;0;1;1;0;0;2;SenRefSeqVer
178;177;2;0;2;0;1;1;1;0;SenAtiGloVis
179;178;0;1;1;0;1;1;2;0;IntAtiGloVis
180;179;0;0;0;1;2;0;1;1;SenRefSeqVis
181;180;2;0;1;2;1;1;0;2;SenRefGloVer
182;181;0;1;4;2;1;0;0;2;IntAtiSeqVer
183;182;0;0;0;0;1;1;0;0;IntRefGloVer
184;183;1;0;3;0;1;1;2;0;SenAtiGloVis
185;184;0;1;0;3;1;0;1;0;IntRefSeqVis
186;185;0;1;2;4;0;1;1;2;IntRefGloVer
187;186;1;1;0;0;1;0;1;1;SenAtiSeqVis
188;187;1;0;1;1;0;0;2;0;SenRefGloVis
189;188;1;1;1;0;1;1;2;0;IntAtiGloVis
190;189;0;1;1;3;0;0;2;1;IntRefGloVis
191;190;0;1;3;0;1;1;1;1;IntAtiSeqVis
192;191;1;0;3;1;1;0;1;2;SenAtiSeqVer
193;192;0;1;4;2;0;0;1;2;IntAtiGloVer
194;193;0;1;1;4;0;1;0;2;IntRefGloVer
195;194;1;0;1;3;0;0;1;1;SenRefGloVer
196;195;1;0;2;1;1;1;1;1;SenAtiGloVer
197;196;0;0;2;4;2;0;2;0;IntRefSeqVis
198;197;2;0;4;0;1;1;0;1;SenAtiSeqVer
199;198;0;1;1;4;0;1;2;0;IntRefGloVis
200;199;1;1;3;3;0;0;0;2;SenAtiSeqVer
201;200;1;1;3;1;0;1;1;1;IntAtiGloVer
202;201;1;1;2;0;0;0;1;2;SenAtiSeqVer
203;202;1;0;0;4;0;1;0;0;SenRefGloVer
204;203;0;1;0;3;1;0;2;1;IntRefSeqVis
205;204;0;0;2;1;2;0;0;0;IntAtiSeqVer
206;205;0;1;3;0;1;1;2;1;IntAtiGloVis
207;206;0;1;4;2;1;1;0;2;IntAtiSeqVer
208;207;0;1;0;1;0;0;2;1;IntRefSeqVis
209;208;1;0;3;1;0;1;1;2;SenAtiGloVer
210;209;0;0;0;3;0;1;0;2;IntRefGloVer
211;210;0;1;3;0;0;1;0;1;IntAtiGloVer
212;211;2;0;4;0;1;1;2;1;SenAtiGloVis
213;212;0;1;0;0;2;0;1;0;IntRefSeqVis
214;213;1;0;3;0;0;1;0;2;SenAtiGloVer
215;214;0;0;4;0;0;1;0;0;IntAtiGloVer
216;215;0;1;2;3;0;1;1;0;IntRefGloVis
217;216;1;0;2;1;0;1;0;1;SenAtiGloVer
218;217;0;0;1;1;1;1;1;2;IntRefGloVer
219;218;2;0;4;2;0;0;1;0;SenAtiSeqVis
220;219;1;0;2;4;2;0;0;1;SenRefSeqVer
221;220;1;0;2;4;1;0;2;1;SenRefSeqVis
222;221;0;0;4;1;1;1;0;1;IntAtiGloVer
223;222;0;0;1;1;0;1;2;0;SenAtiGloVis
224;223;1;0;0;1;1;1;1;2;SenRefGloVer
225;224;0;0;0;2;1;1;2;0;SenRefSeqVis
226;225;0;0;2;1;0;0;1;0;IntAtiGloVis
227;226;1;1;0;4;1;1;1;1;IntRefGloVer
228;227;2;0;0;3;1;0;1;2;SenRefSeqVer
229;228;1;1;4;2;1;1;0;2;SenAtiSeqVer
230;229;2;0;0;2;0;1;0;0;SenRefGloVer
231;230;0;0;0;0;1;1;1;2;SenAtiSeqVer
232;231;0;0;2;2;1;0;0;0;SenAtiSeqVis
233;232;0;0;1;4;0;1;1;0;IntRefGloVis
234;233;1;1;1;1;1;0;2;1;IntRefSeqVis
235;234;2;0;4;1;0;0;2;0;SenAtiSeqVis
236;235;1;0;0;2;0;0;2;0;SenRefSeqVis
237;236;0;1;1;1;2;0;2;0;IntRefSeqVis
238;237;1;0;1;1;1;1;0;2;SenRefGloVer
239;238;1;0;2;1;0;0;0;2;SenAtiGloVer
240;239;0;0;2;4;2;0;0;1;IntRefSeqVer
241;240;0;1;2;1;0;0;1;2;IntAtiSeqVer
242;241;0;0;2;3;1;1;0;2;IntRefGloVer
243;242;2;0;1;0;0;1;1;0;SenAtiGloVis
244;243;1;0;2;3;1;1;0;0;SenRefGloVer
245;244;0;0;1;2;1;1;0;2;SenRefSeqVer
246;245;1;1;1;1;1;0;2;1;IntRefSeqVis
247;246;0;0;2;1;1;0;0;1;IntAtiSeqVer
248;247;2;0;1;1;1;0;2;1;SenAtiSeqVis
249;248;0;0;1;0;1;1;2;0;IntAtiGloVis
250;249;0;1;1;2;0;1;2;1;IntRefGloVis
251;250;1;1;4;0;2;0;0;1;SenAtiSeqVer
252;251;2;0;0;4;1;1;1;1;SenRefGloVer
253;252;1;0;1;2;0;0;0;0;SenRefSeqVis
254;253;1;0;3;1;0;1;0;1;SenAtiGloVer
255;254;2;0;0;1;1;1;1;2;SenRefGloVer
256;255;2;0;2;3;0;1;0;1;SenRefGloVer
257;256;1;0;0;1;0;0;0;0;SenRefSeqVis
258;257;1;1;3;2;0;0;2;1;SenAtiSeqVis
259;258;0;0;0;2;1;1;1;2;SenRefSeqVer
260;259;1;0;1;1;1;1;0;0;SenRefGloVer
261;260;2;0;4;2;1;0;2;1;SenAtiSeqVis
262;261;0;1;2;0;0;1;0;1;IntAtiGloVer
263;262;0;1;4;1;2;0;0;2;IntAtiSeqVer
264;263;1;1;4;1;1;0;0;0;SenAtiSeqVis
265;264;0;1;0;3;0;0;2;0;IntRefGloVis
266;265;1;0;0;2;0;1;2;0;SenRefGloVis
267;266;1;1;0;4;0;1;0;0;SenRefGloVis
268;267;1;0;1;0;2;0;2;0;SenAtiSeqVis
269;268;1;1;3;3;0;1;0;1;SenAtiGloVer
270;269;1;1;3;3;0;1;0;0;IntRefGloVer
271;270;1;0;2;0;0;1;0;1;SenAtiGloVer
272;271;1;0;4;1;1;1;1;0;SenAtiGloVis
273;272;2;0;2;0;0;1;1;2;SenAtiGloVer
274;273;1;0;0;0;0;1;0;0;SenAtiGloVis
275;274;1;1;3;2;0;1;1;1;SenAtiGloVis
276;275;0;1;4;1;1;1;0;2;IntAtiSeqVer
277;276;1;1;3;3;0;1;1;2;SenAtiGloVer
278;277;1;0;0;3;1;0;0;1;SenRefSeqVer
279;278;1;1;2;2;0;1;2;1;IntRefGloVis
280;279;1;1;1;1;0;1;2;1;IntRefGloVis
281;280;0;0;1;0;1;0;1;0;IntAtiSeqVis
282;281;1;1;1;0;1;1;0;1;SenAtiSeqVer
283;282;1;0;0;3;2;0;1;2;SenRefSeqVer
284;283;1;0;0;0;0;0;1;1;SenAtiSeqVis
285;284;1;1;4;1;1;1;0;1;SenAtiSeqVer
286;285;1;1;4;1;1;1;1;0;SenAtiSeqVis
287;286;1;1;2;1;2;0;1;2;IntAtiSeqVer
288;287;2;0;1;2;1;1;2;0;SenRefGloVis
289;288;2;0;0;4;0;0;1;1;SenRefGloVer
290;289;1;1;1;0;1;0;1;0;IntAtiSeqVis
291;290;0;0;0;1;0;0;0;0;SenRefSeqVis
292;291;2;0;0;3;1;1;1;2;SenRefGloVer
293;292;0;0;4;1;0;0;0;1;SenAtiSeqVer
294;293;2;0;1;3;1;1;2;0;SenRefGloVis
295;294;2;0;0;1;0;0;1;2;SenRefSeqVer
296;295;0;0;3;2;1;1;1;0;IntAtiGloVis
297;296;0;1;2;3;1;1;2;1;IntRefGloVis
298;297;0;1;3;2;1;1;2;0;IntAtiGloVis
299;298;0;1;1;4;0;0;0;2;IntRefSeqVer
300;299;1;1;3;3;0;1;2;0;IntRefGloVis
301;300;0;0;0;2;1;1;2;1;IntRefGloVis
302;301;1;0;3;0;1;0;1;2;SenAtiSeqVer
303;302;1;0;1;4;1;0;0;0;SenRefSeqVis
304;303;1;0;4;0;1;1;1;0;SenAtiGloVis
305;304;0;1;1;2;1;1;2;1;IntRefGloVis
306;305;2;0;2;1;1;0;1;0;SenAtiSeqVis
307;306;0;1;0;3;1;1;2;0;IntRefSeqVis
308;307;1;1;3;3;1;1;1;0;IntRefGloVis
309;308;1;0;2;1;2;0;0;1;SenAtiSeqVer
310;309;0;1;3;0;1;1;0;2;IntAtiGloVer
311;310;0;1;1;4;1;1;2;0;IntRefGloVis
312;311;1;0;2;2;0;1;1;1;SenRefGloVer
313;312;0;1;1;1;1;0;0;2;IntRefSeqVer
314;313;2;0;1;2;1;1;2;1;SenRefGloVis
315;314;1;0;0;2;1;1;1;0;SenRefSeqVis
316;315;0;0;2;1;0;1;0;1;SenAtiGloVer
317;316;1;1;0;2;1;0;1;1;IntRefSeqVer
318;317;1;0;1;3;0;1;1;1;SenRefGloVer
319;318;0;1;2;1;1;0;0;1;IntAtiSeqVer
320;319;1;0;0;1;0;0;1;0;SenRefGloVis
321;320;0;1;0;4;1;0;2;1;IntRefSeqVis
322;321;0;1;4;0;1;1;1;1;IntAtiGloVer
323;322;1;0;1;3;2;0;1;0;SenRefSeqVis
324;323;1;1;3;2;0;1;0;0;IntAtiGloVer
325;324;0;1;0;4;1;0;2;1;IntRefSeqVis
326;325;2;0;4;1;1;1;0;1;SenAtiGloVer
327;326;1;1;2;1;0;1;0;0;SenAtiGloVis
328;327;1;1;1;3;0;1;2;1;IntRefGloVis
329;328;0;0;4;1;1;0;0;0;IntAtiSeqVer
330;329;2;0;3;2;1;1;2;0;SenAtiSeqVis
331;330;1;1;4;1;1;1;2;0;IntAtiGloVis
332;331;0;0;2;2;0;0;1;1;SenAtiSeqVis
333;332;0;1;2;4;1;0;0;1;IntRefSeqVer
334;333;1;0;2;3;0;1;1;1;SenRefGloVis
335;334;1;1;4;0;0;0;2;0;IntAtiGloVis
336;335;1;1;4;1;0;0;0;0;SenAtiSeqVis
337;336;0;1;0;1;1;0;1;0;IntRefSeqVis
338;337;2;0;0;4;0;1;2;1;SenRefGloVis
339;338;2;0;1;2;1;1;2;0;SenRefGloVis
340;339;2;0;3;2;1;0;1;1;SenAtiSeqVer
341;340;1;1;4;1;2;0;0;2;IntAtiSeqVer
342;341;1;1;4;0;1;1;2;1;SenAtiSeqVis
343;342;1;1;4;2;1;1;2;0;IntAtiGloVis
344;343;2;0;4;0;1;0;0;1;SenAtiSeqVer
345;344;2;0;1;0;0;1;2;1;SenAtiGloVis
346;345;1;1;4;0;0;0;2;0;SenAtiSeqVis
347;346;1;1;1;3;1;1;2;1;IntRefGloVis
348;347;1;0;4;2;2;0;0;0;SenAtiSeqVis
349;348;0;0;3;1;0;1;2;0;IntAtiGloVis
350;349;1;1;3;1;2;0;0;2;SenAtiSeqVer
351;350;0;0;4;2;0;1;1;2;IntAtiGloVer
352;351;0;1;4;2;1;0;1;1;IntAtiSeqVis
353;352;0;1;4;0;1;1;1;1;IntAtiSeqVis
354;353;1;1;0;3;0;0;2;1;SenRefSeqVis
355;354;1;0;0;1;2;0;1;0;SenRefSeqVis
356;355;2;0;1;4;0;1;2;0;SenRefGloVis
357;356;1;0;4;1;0;0;0;2;SenAtiGloVer
358;357;1;1;2;4;0;0;1;1;SenRefSeqVis
359;358;0;0;1;0;0;1;1;0;SenAtiGloVis
360;359;0;1;1;3;1;1;1;1;IntRefSeqVis
361;360;0;1;4;2;0;1;0;1;IntAtiGloVer
362;361;0;1;4;1;0;1;2;0;IntAtiGloVis
363;362;1;1;4;0;0;0;1;0;IntAtiGloVis
364;363;0;1;4;2;0;0;0;1;IntAtiSeqVer
365;364;2;0;0;1;0;1;2;0;SenRefGloVis
366;365;1;1;1;3;2;0;0;2;IntRefSeqVer
367;366;1;1;0;0;1;0;1;1;SenAtiSeqVis
368;367;2;0;1;3;0;0;0;1;SenRefGloVer
369;368;2;0;3;1;1;0;2;1;SenAtiSeqVis
370;369;0;0;3;2;2;0;0;0;SenAtiSeqVis
371;370;1;0;3;2;1;1;2;1;SenAtiGloVis
372;371;1;1;2;0;0;0;2;1;IntAtiGloVis
373;372;1;1;3;2;0;1;0;0;IntAtiGloVer
374;373;1;0;4;1;1;1;2;1;SenAtiGloVis
375;374;0;0;2;4;0;1;1;0;SenRefGloVis
376;375;0;1;0;1;0;0;0;2;IntRefSeqVer
377;376;1;1;3;0;0;0;1;1;IntAtiGloVer
378;377;1;1;4;1;1;0;0;1;IntAtiSeqVer
379;378;1;1;0;2;0;0;2;1;SenRefSeqVis
380;379;0;1;3;2;0;1;2;0;IntAtiGloVis
381;380;1;1;3;2;0;1;0;2;SenAtiGloVer
382;381;0;0;1;2;1;1;2;0;IntRefGloVis
383;382;1;1;1;1;1;1;0;0;IntRefGloVer
384;383;1;1;2;1;0;1;1;0;SenAtiGloVis
385;384;0;0;2;1;2;0;0;2;SenAtiSeqVer
386;385;0;0;0;1;0;1;2;0;SenRefGloVis
387;386;0;0;2;0;1;1;2;0;IntAtiGloVis
388;387;1;0;2;1;0;0;1;0;SenAtiSeqVis
389;388;0;1;3;1;0;0;1;1;IntAtiSeqVis
390;389;0;0;3;2;1;1;2;0;SenAtiSeqVis
391;390;0;1;1;2;0;1;1;0;IntRefGloVis
392;391;1;0;0;3;0;1;0;1;SenRefGloVer
393;392;0;1;4;0;0;1;2;1;IntAtiGloVis
394;393;1;0;0;1;1;1;1;0;SenRefGloVis
395;394;0;1;0;0;0;1;1;1;IntAtiGloVis
396;395;1;1;4;0;0;1;2;0;SenAtiGloVis
397;396;2;0;2;4;0;1;1;1;SenRefGloVer
398;397;0;1;4;0;0;0;0;2;IntAtiGloVer
399;398;2;0;0;2;2;0;2;0;SenRefSeqVis
400;399;1;1;3;1;2;0;0;0;IntAtiSeqVer
401;400;1;1;1;4;0;0;1;1;IntRefGloVer
402;401;0;0;1;4;1;1;2;1;SenRefSeqVis
403;402;0;1;3;3;2;0;0;1;IntRefSeqVer
404;403;0;0;2;4;1;0;2;1;IntRefSeqVis
405;404;0;0;2;1;1;1;1;2;IntAtiGloVer
406;405;1;1;0;3;0;0;2;0;IntRefGloVis
407;406;0;0;0;3;1;1;2;0;SenRefSeqVis
408;407;0;0;1;0;0;1;1;0;IntAtiGloVis
409;408;1;0;3;1;2;0;2;0;SenAtiSeqVis
410;409;1;0;2;2;1;0;2;0;SenAtiSeqVis
411;410;0;0;4;1;1;1;0;1;SenAtiSeqVer
412;411;0;1;4;2;0;0;1;2;IntAtiGloVer
413;412;0;0;2;2;1;1;0;2;SenAtiSeqVer
414;413;1;1;3;1;0;1;0;0;IntAtiGloVer
415;414;0;1;1;0;1;1;1;1;IntAtiSeqVis
416;415;1;1;2;3;1;1;0;2;SenRefSeqVer
417;416;1;1;1;4;0;0;1;0;IntRefGloVis
418;417;0;1;4;1;0;1;0;0;IntAtiGloVis
419;418;1;0;1;1;1;1;2;1;SenAtiSeqVis
420;419;2;0;0;0;0;1;1;2;SenAtiGloVer
421;420;0;1;1;2;1;1;1;1;IntRefSeqVis
422;421;0;0;2;4;2;0;0;0;SenRefSeqVis
423;422;0;1;2;1;0;0;1;1;IntAtiGloVer
424;423;0;0;2;2;2;0;1;0;IntRefSeqVis
425;424;2;0;3;0;0;1;1;2;SenAtiGloVer
426;425;1;1;1;0;2;0;2;1;IntAtiSeqVis
427;426;0;1;3;2;1;0;0;1;IntAtiSeqVer
428;427;1;1;3;3;0;1;2;1;IntRefGloVis
429;428;1;1;0;1;2;0;2;0;IntRefSeqVis
430;429;1;0;2;3;0;0;0;1;SenRefSeqVer
431;430;0;0;0;0;1;1;1;0;IntRefGloVis
432;431;0;1;1;3;0;1;1;0;IntRefGloVis
433;432;1;1;1;2;1;1;2;1;IntRefGloVis
434;433;1;0;4;0;0;1;1;0;SenAtiGloVis
435;434;1;0;0;4;0;0;1;2;SenRefSeqVer
436;435;0;0;1;4;0;0;0;0;IntRefGloVer
437;436;1;0;0;2;1;0;1;1;SenRefSeqVer
438;437;0;1;4;1;0;0;0;0;IntAtiGloVer
439;438;1;0;0;3;1;1;0;2;SenRefGloVer
440;439;0;1;1;2;2;0;1;1;IntRefSeqVer
441;440;2;0;4;2;0;1;1;0;SenAtiGloVis
442;441;1;1;1;0;2;0;2;1;SenAtiSeqVis
443;442;2;0;2;0;2;0;2;0;SenAtiSeqVis
444;443;2;0;3;2;1;1;1;1;SenAtiSeqVis
445;444;0;0;0;2;2;0;2;1;IntRefSeqVis
446;445;2;0;3;2;2;0;1;1;SenAtiSeqVis
447;446;1;1;0;3;0;0;0;2;IntRefGloVer
448;447;0;0;4;2;1;0;1;0;IntAtiSeqVis
449;448;2;0;1;2;0;0;0;0;SenRefSeqVis
450;449;1;1;1;0;0;1;2;1;IntAtiGloVis
451;450;0;0;0;4;1;0;2;0;IntRefSeqVis
452;451;1;0;1;3;2;0;0;1;SenRefSeqVer
453;452;1;1;4;2;1;1;2;0;SenAtiSeqVis
454;453;0;0;1;4;1;1;2;1;IntRefGloVis
455;454;2;0;2;4;0;0;0;1;SenRefGloVer
456;455;0;1;0;1;0;1;1;0;IntRefGloVis
457;456;1;1;4;1;2;0;0;0;IntAtiSeqVer
458;457;2;0;3;1;0;1;0;2;SenAtiGloVer
459;458;1;1;2;1;2;0;0;1;SenAtiSeqVer
460;459;0;1;0;0;0;0;1;2;IntAtiSeqVer
461;460;1;1;3;2;2;0;0;0;SenAtiSeqVis
462;461;1;1;4;0;0;0;1;2;IntAtiGloVer
463;462;1;1;2;4;1;0;0;0;IntRefSeqVer
464;463;0;1;0;2;1;1;1;1;IntRefSeqVis
465;464;1;1;4;2;2;0;0;1;IntAtiSeqVer
466;465;1;1;1;3;0;1;2;0;IntRefGloVis
467;466;1;0;0;0;0;0;2;1;SenRefGloVis
468;467;0;0;2;3;2;0;2;0;SenRefSeqVis
